customer_id,avg_utilization,utilization_trend,on_time_months,max_delinquency,delinquency_drift,consecutive_delays,payment_ratio,balance_volatility
6173,0.034318115942028986,3.354037267085313e-06,5,1,3,1,1.8838766814532022,11639.153962666987
6174,0.0,0.0,5,1,3,1,0.0,0.0
6175,0.9934333333333334,-0.00673610389610392,2,2,2,2,0.04375612775783133,3586.40871439197
6176,0.5034833333333334,-0.0723731428571429,1,3,3,5,0.08304519137458859,8033.103594916891
6177,0.7665388888888889,-0.02538571428571426,3,2,2,3,0.13936828705537443,2326.630990652937
6178,0.6926133333333334,-0.17739771428571427,6,0,1,0,1.591787933408721,23763.97401670576
6179,0.004697916666666667,0.0015475000000000005,6,-1,1,0,1.106080376510475,1452.7533513986466
6180,0.6198111111111111,-0.07832000000000001,6,0,0,0,0.044292059376143715,15634.357895353427
6181,0.04868444444444445,-0.006871238095238091,6,0,1,0,2.7182436578605293,13108.028496561436
6182,0.51132,-0.0617062857142857,2,3,3,4,0.0342565988526148,13551.939034691677
6183,0.31233095238095243,-0.04812857142857143,3,2,2,3,0.11758427902437019,7060.018567019967
6184,0.017654651162790694,0.009224784053156146,6,-2,0,0,4.572594486623725,8622.685353183195
6185,0.5961788888888888,0.09051219047619048,6,0,1,0,1.8196738162949286,44266.22973064983
6186,0.7967733333333333,-0.13252914285714287,6,0,1,0,0.1812675549481928,13477.705630657863
6187,-9e-05,-7.384628183726948e-22,6,-2,0,0,0.0,0.0
6188,0.07590999999999999,-0.02761961904761904,6,0,0,0,0.06196013382446273,8034.012142136705
6189,0.44146,0.003770285714285728,6,0,0,0,0.8965509835311164,10381.997341552347
6190,0.07826611111111112,0.010589809523809529,6,0,1,0,7.277323427061945,13641.610453559604
6191,0.6554233333333334,-0.0907822857142857,6,0,0,0,0.10813101660891113,9758.115215894239
6192,0.0,0.0,5,1,3,1,0.0,0.0
6193,0.007668859649122808,0.0011187218045112792,5,1,2,1,1.9104518174055134,3503.9683455571726
6194,0.7810095238095237,-0.13096081632653056,3,2,2,3,0.09160887021605842,18330.741781681034
6195,0.04419583333333333,-0.0038737301587301576,6,0,1,0,0.38947028710473447,4259.640348667948
6196,0.44458000000000014,-0.2022,6,0,0,0,0.02931149263203656,20328.42660906151
6197,0.21965833333333332,-0.08788428571428575,3,2,3,3,0.09699855503253396,4340.27415800738
6198,0.8737187500000001,-0.0738467857142857,6,0,0,0,0.03985227834622796,11736.128676015784
6199,0.5230277777777778,0.018427619047619092,4,2,2,2,0.08715504112401391,1420.4950428166467
6200,0.6924866666666666,-0.0730297142857143,6,0,0,0,0.2966166272893786,9184.12022279035
6201,0.9651111111111111,0.02847238095238087,6,0,0,0,0.044832872202731106,1670.2636518426264
6202,0.015750641025641027,-0.004147582417582421,6,-1,0,0,2.158501423828962,3852.8782704189694
6203,0.06708571428571429,-0.02570448979591838,6,-1,1,0,0.46755555555555556,18472.307489861683
6204,0.024251666666666668,-0.009492571428571427,6,0,0,0,0.12187627069718326,4016.9448423729527
6205,0.14993666666666666,-0.008658857142857131,6,0,1,0,0.07037468395854025,2707.118572701733
6206,0.2229513605442177,0.0014111370262390656,6,0,0,0,0.03651395720635576,1360.6903272481459
6207,0.015044117647058824,0.0035678991596638635,6,-1,0,0,0.9493409156799283,2150.6901915431704
6208,0.025917333333333334,-0.005121714285714283,6,0,1,0,0.2428281954137118,6844.5836591181105
6209,0.735810606060606,0.008106753246753237,5,2,2,1,0.03680949588436169,3389.3585627175335
6210,0.8111333333333334,-0.04487314285714286,6,0,0,0,0.04880587926803643,13796.837898591111
6211,0.9311000000000001,0.016677714285714282,0,2,0,6,0.03337164777697276,1769.5810803690235
6212,0.5749333333333333,-0.15047771428571433,6,0,0,0,0.05420479496398465,15387.287618897186
6213,0.7430549999999999,-0.04397800000000004,6,0,0,0,0.04401243904736498,9547.949198649938
6214,0.061827956989247305,-0.006575299539170507,6,0,0,0,0.13740896352984594,5329.570889543234
6215,0.1725921568627451,0.015946106442577025,6,0,0,0,0.25140627799616383,23691.804650553746
6216,0.013051666666666665,-0.008035714285714288,1,2,3,5,1.2471087288437221,4223.743347632129
6217,0.21774333333333332,0.029043999999999986,5,2,2,1,0.1290493161306391,4570.852717673877
6218,0.01578888888888889,-0.006665333333333333,3,3,4,3,1.244777327335956,4248.508428456588
6219,0.0,0.0,5,1,3,1,0.0,0.0
6220,0.04162222222222222,-0.02285714285714286,6,-1,0,0,0.2875641244682762,1485.1056079170485
6221,0.01197777777777778,0.000443809523809523,5,2,3,1,2.041853760274813,406.0298839576549
6222,0.19950476190476188,0.00593428571428571,5,2,2,1,0.04663043129404829,1563.2009041280226
6223,0.47185666666666676,-0.06421314285714283,6,0,0,0,0.1564206611029805,7268.016412107685
6224,0.97205,0.004236507936507907,5,2,2,1,0.04240553516821239,1451.6519899755588
6225,0.8165114035087719,0.024460601503759425,4,2,2,1,0.05118385939245377,9817.271258688264
6226,0.9754777777777778,-0.003959999999999919,6,0,0,0,0.040648986238901806,1557.694920922151
6227,0.022523931623931626,-0.003515604395604397,6,0,1,0,1.3906895322212434,6663.932492655269
6228,0.8464611111111111,-0.056025714285714324,6,0,0,0,0.0716466352648635,3377.3530710701043
6229,0.7102347222222223,-0.058554523809523806,5,2,2,1,0.3731253680303503,38277.1046432024
6230,0.0020429487179487184,0.0007994505494505492,6,-1,1,0,0.6302042864542865,502.26304529267003
6231,0.38960555555555554,-0.13544095238095238,6,0,2,0,0.3167624915664428,11042.1047163422
6232,0.09502833333333334,-0.010488057142857143,6,0,0,0,0.12364802956213884,10464.064266176249
6233,0.7043972222222221,0.007549047619047623,3,2,2,3,0.0336550502703555,1008.8542841593461
6234,0.7544316666666667,0.01259114285714287,6,0,0,0,0.03056259075167073,4801.022793808281
6235,0.4371895833333333,-0.17039249999999997,6,0,0,0,0.037774684334801516,27302.44346146818
6236,-4e-05,-1.5966512158733686e-21,5,1,3,1,0.0,0.0
6237,0.004343859649122806,-0.0014899248120300755,6,-1,1,0,0.07383040935672515,1972.7029849084395
6238,0.16165555555555558,0.001725170068027204,6,0,0,0,0.04118646108609276,709.0646420931357
6239,0.5318333333333333,-0.12372,6,0,0,0,0.17372904314297366,2451.9464648859416
6240,0.19446233333333332,0.004469314285714289,6,0,0,0,0.04665814515349084,4198.725159696294
6241,0.21542777777777777,-0.12182761904761903,5,2,4,1,0.013446437472044673,59185.56810124126
6242,0.7271481481481481,-0.010332698412698413,6,0,0,0,0.04050927968114534,16522.011160872637
6243,0.38647666666666664,-0.008820000000000015,6,0,0,0,0.10775081763503802,1037.8927529695286
6244,0.6619902777777776,-0.0009369047619047444,4,2,2,2,0.056592864416348206,3205.8952207872712
6245,0.39227738095238096,-0.21089061224489794,6,0,1,0,0.37120546698097917,114662.71766475216
6246,0.5102871794871794,0.008931648351648358,6,0,0,0,0.039296822987954914,4367.670027218936
6247,0.011356481481481481,-0.001967301587301587,6,-1,0,0,1.3830889032534237,2220.206356775574
6248,0.0033714285714285717,0.0005689795918367351,5,1,2,1,0.9510363039663575,478.5465494599245
6249,0.16808974358974357,0.04119238095238096,6,0,1,0,1.3448585886096878,41506.576818619964
6250,0.9507166666666667,0.021694285714285725,3,2,2,3,0.04310811098739608,1868.3004754767544
6251,0.98945,0.021882857142857124,6,0,0,0,0.08570125411987102,3963.180427384047
6252,0.0013875,-0.0007135714285714286,6,-2,0,0,0.0,407.8400421733991
6253,0.009755833333333332,-0.00018328571428571474,6,0,1,0,1.0085893620961552,1015.2444861542793
6254,0.0196375,-0.0019335714285714286,6,-1,0,0,0.5494675852068295,1472.6226943789777
6255,0.2603611111111111,0.017286666666666662,5,2,2,1,0.09491747905862306,2130.2087847595285
6256,0.4018102564102564,0.003899340659340663,2,2,2,4,0.03827488228212224,1294.550217900668
6257,0.21468833333333337,0.028451714285714268,6,0,1,0,0.5118635336887918,9616.24567940455
6258,0.25774166666666665,0.043524285714285724,4,2,3,2,0.20123532317029177,1712.260659673832
6259,0.10595652173913044,0.004543229813664596,6,0,0,0,0.15224159868674167,4938.038800981621
6260,0.44070000000000004,-0.23462428571428573,4,2,4,2,0.010833305803587262,37163.66886086464
6261,0.7629354166666666,-0.08363749999999992,6,0,0,0,0.04771612079474896,13798.330600716403
6262,0.8509125000000001,-0.020937619047618993,6,0,0,0,0.037990041290654274,11566.436356977027
6263,0.3140275,-0.06891871428571426,6,0,0,0,0.048955852574171614,26929.793075699636
6264,0.007374637681159421,0.003395652173913043,6,-2,0,0,2.454177431400298,2122.398493842913
6265,0.002558333333333333,-0.0005176923076923075,5,2,3,1,0.6521563885530028,362.2829925164396
6266,0.7592,-0.1227707936507936,6,0,0,0,0.043960007281852544,23176.941230455755
6267,0.9855651041666667,-0.016855982142857117,6,0,0,0,0.035646658019467856,12370.170822048767
6268,0.2693577380952381,-0.05139989795918372,6,0,1,0,4.490496974876411,91411.91761125387
6269,0.7475791666666666,0.01625119047619043,2,2,2,2,0.032077491138300294,4103.745740174457
6270,0.01687083333333333,0.0031855714285714304,5,1,3,1,15.282866841575755,7248.988637504315
6271,0.46135,-0.02959828571428575,6,0,0,0,0.04591457747197861,3633.09750763725
6272,0.22999999999999998,-0.008571428571428574,0,7,5,6,0.0,244.94897427831782
6273,0.686352380952381,-0.15144489795918362,6,0,0,0,0.03205817172005428,22542.967237403922
6274,0.3148039682539682,0.004138911564625854,5,2,2,1,0.04155965206862615,2401.7040964004427
6275,0.023183333333333334,0.002184081632653063,6,0,1,0,0.8770658086926014,1138.3459345324982
6276,0.0015275862068965518,-0.000968669950738916,6,-1,1,0,0.3107283817725152,731.4353013083248
6277,0.5855944444444444,-0.22519523809523817,6,0,1,0,0.2875961256381238,13807.952757982142
6278,0.4145348484848484,-0.05522883116883116,3,2,2,2,0.03535773266011189,16213.809946051135
6279,0.4781583333333333,-0.008275714285714279,3,2,2,3,0.08658236313778085,414.90790142713195
6280,0.6538272727272727,0.01343896103896106,6,0,0,0,0.03706868092592342,5533.43365370906
6281,0.002187962962962963,0.00015031746031745995,6,-1,1,0,0.0,448.5980011844309
6282,0.5135777777777778,-0.1992323809523809,3,4,6,3,0.009828051501715942,12203.817692290666
6283,0.0,0.0,5,1,3,1,0.0,0.0
6284,0.042972222222222224,-0.03683333333333335,6,0,2,0,0.0,15789.002633689905
6285,0.3696333333333333,0.07037942857142858,6,0,0,0,0.2106702130170697,19962.581526445923
6286,0.5754380952380952,-0.01651102040816327,1,3,3,5,0.03298575494515009,4740.7459188050425
6287,0.5724041666666667,-0.142955,6,0,0,0,0.06852169730772135,25537.83503483932
6288,0.30127166666666666,-0.08118000000000004,6,0,0,0,0.12092208145058891,32354.86465226932
6289,0.003670000000000001,-0.0012238571428571433,6,-1,0,0,0.474455399201172,1597.2274728416112
6290,0.8174769230769231,-0.06654857142857144,4,2,2,2,0.028387204600693466,19391.582008696456
6291,0.65791,-0.042771999999999956,6,0,0,0,0.037608038100675985,4134.445053450341
6292,0.3720359649122807,0.005256390977443579,6,0,0,0,0.3090305709971514,27361.978542617613
6293,0.0340709219858156,0.00021835866261397818,6,0,0,0,0.06614025466545781,986.4556080567776
6294,0.014574404761904762,0.0007201020408163261,5,2,3,1,0.9456070076744756,1404.5488124898566
6295,0.03524166666666667,-0.0009124844720496933,6,-1,0,0,1.0900932808989687,4807.60195593049
6296,0.34136372549019606,-0.02285848739495798,6,0,0,0,0.04155494416789647,26266.926928490637
6297,0.9604621212121213,0.0023748051948051956,6,0,0,0,0.045835619344256125,2028.282762995995
6298,0.05010681818181819,-0.006092467532467528,6,0,1,0,0.2681059384472296,6217.072172654906
6299,0.12528703703703703,0.037679047619047626,6,-2,0,0,1.2682335927470307,7401.400878662543
6300,0.5404714285714286,-0.11631183673469389,6,0,2,0,0.7803139959095811,20413.898177467232
6301,0.29891111111111107,0.01883999999999998,0,2,1,6,0.08789792467517606,1181.9136460277741
6302,0.012762500000000001,-0.006974523809523811,6,0,2,0,0.12971884920512697,1757.6445317526523
6303,0.05837277777777778,0.0026020000000000014,6,0,1,0,1.0916062513376852,7009.6555526407055
6304,0.1595388888888889,-0.021979047619047634,6,0,0,0,0.30038957845874087,3546.564234109777
6305,0.0041907407407407405,0.0014600000000000004,6,0,1,0,6.319085376588528,842.1386267513601
6306,0.6764944444444444,0.02566761904761906,2,2,2,4,0.06659515412838435,1655.5776534692254
6307,0.054813425925925925,0.0016062698412698405,6,-1,0,0,1.3072918014806625,9323.154067517422
6308,0.12413,0.016318666666666662,6,-2,0,0,1.1092944833338687,7932.83098899756
6309,0.34955714285714284,0.02316000000000003,6,0,0,0,0.07762053251912232,8703.869461337295
6310,0.20691666666666667,-0.07026228571428572,6,0,0,0,0.043957817600096157,21778.905755340416
6311,3.787878787878788e-05,3.2467532467532454e-05,6,-1,1,0,0.5,40.8248290463863
6312,0.09345566666666667,0.001094914285714306,5,1,2,1,0.6555147976549242,41274.894962515245
6313,0.8814365384615385,-0.06339923076923078,4,2,2,2,0.025804762956472483,35223.31481703561
6314,0.0,0.0,5,1,3,1,0.0,0.0
6315,0.9636440476190477,0.005449591836734661,6,0,0,0,0.04167942231637895,1438.348972491261
6316,0.7366166666666666,0.11020857142857145,5,2,2,1,0.15541796730437327,2956.4901093470057
6317,0.019758333333333333,0.008838857142857138,6,-2,0,0,2.0649095476055304,5289.697256617496
6318,0.4466698412698413,-0.09123020408163261,6,0,0,0,0.03486017342256482,42164.959165955166
6319,0.8002083333333334,0.03853000000000007,4,2,2,1,0.06523820779874165,1479.4796945773426
6320,0.010418750000000003,-0.0015263095238095246,6,-1,0,0,0.9109136218299452,1007.2510610567755
6321,0.8624166666666667,-0.004709523809523836,0,5,3,6,0.028446905730673922,598.6370352726266
6322,0.02764222222222222,-0.0027912380952380927,6,-2,0,0,0.3484748636540848,6550.13743367267
6323,0.2817416666666666,-0.04047285714285715,6,0,1,0,0.49412584275584726,4801.2578664345865
6324,0.5235533333333333,-0.029891428571428572,6,0,0,0,0.035142917410117464,5749.697963081771
6325,0.089335,0.02843137142857142,6,-1,0,0,1.5920550410153036,30847.18433666191
6326,0.08083666666666667,0.02583942857142857,6,0,1,0,1.5867193953672902,2433.414179022278
6327,0.1222354166666667,-0.03623464285714282,6,-1,0,0,9.386789466840513,15475.17400763774
6328,0.40609999999999996,0.041571428571428565,2,2,2,4,0.14564272396816175,1694.9846016999682
6329,0.286087,0.0005414285714285461,6,0,0,0,0.03498217781027693,2694.326019619749
6330,0.376075,-0.03424714285714288,6,0,0,0,0.03254959887104964,9928.962538956424
6331,0.5297546666666667,-0.13127348571428574,6,0,0,0,0.029358174091339406,124947.48722189921
6332,0.6785266666666666,-0.10851657142857138,5,2,2,1,0.03585220285786767,13013.096490331063
6333,0.7179196078431372,-0.10944168067226895,6,0,0,0,0.038846161077107366,40821.07960682406
6334,0.7106666666666666,0.039636883116883084,5,2,2,1,0.08078878470605282,17032.961911149414
6335,0.9660571428571428,0.01956571428571426,0,3,1,6,0.03831701391421776,2800.139925075174
6336,0.295512962962963,-0.01419746031746031,6,0,0,0,0.0366873632206148,9972.04385603406
6337,0.0344,-0.0070381395348837255,6,0,1,0,1.0552000964989363,11902.539779391624
6338,0.772725,0.07348142857142854,3,2,3,2,6.28738325407953,8345.448502027917
6339,0.007715,-0.00048342857142857074,6,0,1,0,0.5362037325601564,1051.499500713148
6340,0.033466666666666665,0.0024551428571428606,6,0,1,0,2.3180470344677127,5798.415565192501
6341,0.8547270833333332,-0.05974535714285714,6,0,0,0,0.037834396776224556,10307.883534783785
6342,0.4512333333333334,-0.07809758241758244,5,2,2,1,0.1040842731104838,22956.928720250595
6343,0.03187666666666667,-0.006851619047619049,6,-1,0,0,1.157575626811254,3220.324191754613
6344,0.12791666666666668,0.003728190476190472,1,2,2,5,0.060343117636938746,1126.1743648298873
6345,0.037934210526315786,0.0063228571428571405,3,2,2,3,0.20782761890602966,2302.2059638529304
6346,0.0,0.0,5,1,3,1,0.0,0.0
6347,0.005687499999999999,0.0004178571428571427,6,0,1,0,0.8333333333333334,159.21683328090657
6348,0.33569038461538464,0.013170439560439546,2,3,4,4,0.05257704216598707,7694.404739809312
6349,0.8164625,0.014322142857142874,0,2,0,6,0.03918557169212286,2151.087817826134
6350,0.0,0.0,5,1,3,1,0.0,0.0
6351,0.0020057692307692307,0.00013527472527472573,6,-1,0,0,2.44100901615293,638.9812986308754
6352,0.3745698717948718,0.0036776923076923067,5,2,2,1,0.05654169202974559,3625.6746360734946
6353,0.47888000000000003,-0.004333714285714278,2,4,4,4,0.027849979946924536,889.4699545234791
6354,-0.0024842592592592594,-0.0016560317460317458,5,1,3,1,0.0,1247.3050415462396
6355,0.0021264705882352943,0.0016986554621848744,6,-2,0,0,0.0,1183.4920785539716
6356,0.012222222222222223,0.0063823809523809545,5,1,3,1,0.09537357685517632,2973.720744566757
6357,0.2631566666666667,0.024800571428571443,6,0,1,0,0.5906697864179814,3948.4056740242213
6358,0.023620000000000002,0.009156571428571425,3,2,3,2,1.3692313463111425,1194.632328375555
6359,0.02292956989247312,-0.015133179723502303,5,2,3,1,0.46178787222375717,11250.41571528211
6360,0.20346999999999996,-0.08651142857142859,6,0,0,0,0.16394510203696908,9124.380894066184
6361,0.5392357142857144,-0.12153428571428566,6,0,0,0,0.035239629103998464,32442.38694054431
6362,0.6659333333333334,-0.03607257142857135,4,2,2,1,0.03502464444155252,7315.316634751134
6363,0.9899333333333332,0.002799999999999973,4,2,2,2,0.03487693219682413,343.3095784662389
6364,0.08800000000000001,-0.00022095238095237772,5,2,2,1,0.07982054060673373,671.955950937262
6365,1.02295,-0.001442857142857061,6,0,0,0,0.06662523157549549,1714.3883749022566
6366,1.008025,-0.0018528571428571075,5,2,2,1,0.04872021087323441,386.84195739345546
6367,0.004452083333333333,0.001646071428571428,5,1,3,1,0.05843920145190563,1170.715450767891
6368,0.001561111111111111,0.002562857142857143,5,1,3,1,0.01686367218282112,1855.062370919102
6369,0.49909583333333335,-0.014269285714285719,3,2,2,3,0.1772027477950486,1574.376500925578
6370,0.30101249999999996,-0.15700285714285714,6,0,2,0,0.014513176400806104,26408.290970829596
6371,0.4552874999999999,-0.2390469047619047,2,3,5,4,0.0,59964.14050997479
6372,0.03606666666666667,-0.020865714285714296,6,-1,1,0,1.5660332942872588,1081.3021162777159
6373,0.7054833333333334,-0.16648,5,2,2,1,0.02706474741393465,7491.032363210471
6374,0.9920049999999999,-0.014353428571428585,1,5,5,5,0.017677643411124096,2855.7725224534256
6375,0.001216,0.0008252571428571426,4,2,4,1,6.689536878216123,943.1031756918221
6376,0.9714291666666667,-0.005780714285714316,6,0,0,0,0.04831843681935352,1556.2801375930578
6377,0.010924444444444445,-0.008622095238095241,6,-1,1,0,0.29174727944284035,3948.940499256309
6378,0.7437055555555555,-0.14577999999999994,6,0,1,0,0.9055855148427344,9970.047791593914
6379,0.0037152777777777774,-0.0005773809523809524,3,2,3,3,0.8915879442195233,162.339664489818
6380,0.41109285714285715,0.012393061224489814,2,2,2,3,0.050014846564192854,1828.4924664870787
6381,0.9475833333333332,-0.0104961904761905,6,0,0,0,0.042531944445746046,5931.302074586995
6382,0.015586507936507938,0.007985714285714285,5,1,3,1,0.06329732641534376,3585.8142961769045
6383,0.9927291666666668,-0.013724285714285772,4,2,2,2,0.031965779872638614,2841.3804156899982
6384,0.8541351851851853,-0.07038444444444437,6,0,0,0,0.03723113166606514,13348.211706691898
6385,1.1247166666666666,-0.0073571428571428,6,0,0,0,0.09044950445839578,8159.0459164455415
6386,0.06553472222222223,0.01293166666666667,5,1,2,1,0.09732048717034168,7813.529616419629
6387,0.6222166666666666,-0.00621542857142855,2,2,2,2,0.040104368273981,2939.837847002223
6388,0.54991,-0.18143691428571432,6,0,0,0,0.23291730281387502,88136.64550401269
6389,0.004952976190476191,0.00410051020408163,5,1,3,1,1.8906358353334654,3062.403658348564
6390,0.6280166666666667,-0.19889999999999997,6,0,2,0,0.04589988109577889,4904.709182680117
6391,0.32639666666666667,0.025559809523809516,6,0,1,0,0.4661738469386622,10784.323951922068
6392,0.00452979797979798,0.0020021645021645025,5,1,3,1,0.3938589515611873,1941.4974032088394
6393,0.03526041666666667,0.009133452380952383,6,0,1,0,2.176862781236702,8973.867276709636
6394,0.05540128205128205,-0.04502527472527475,6,0,2,0,1.1111111111111112,17082.688552059557
6395,0.028308888888888894,-0.00471720634920635,6,0,0,0,0.3374840557503939,4602.027944287171
6396,0.021563333333333334,0.005495428571428572,4,2,3,2,1.0824928616767668,646.1450043656351
6397,0.4791642857142857,-0.16513918367346944,6,0,0,0,0.09816210369303384,22432.219870088647
6398,0.35670625,-0.03509821428571427,6,0,0,0,0.07985585949593517,5697.58555003784
6399,0.03594,0.001275428571428576,6,-1,0,0,3.50525973687427,1591.89823795367
6400,0.9510666666666666,-0.08130476190476188,5,2,2,1,0.041736232076662015,9177.479022040858
6401,0.7608466666666667,-0.09215085714285719,6,0,0,0,0.03812256042996639,9497.51375185457
6402,0.7975404761904762,-0.08224367346938777,6,0,0,0,0.04400998701972369,11859.922738646601
6403,0.33193,0.011981142857142855,6,0,0,0,0.052001516774596364,1161.7722238029278
6404,0.43033499999999997,-0.013088285714285696,5,2,2,1,0.0427117008999619,5316.843076488152
6405,0.21927083333333333,0.007901285714285717,6,0,0,0,0.0431180848634832,3049.4110524274465
6406,0.013722222222222219,-0.0035955555555555554,5,1,3,1,1.7199550113485333,2155.037076247181
6407,0.018821527777777777,-0.0037772619047619052,6,-1,0,0,2.4061033322287724,3328.272670119843
6408,0.28150925925925924,-0.056277777777777774,3,2,2,3,0.03073672824707711,10024.672212430023
6409,0.37345333333333336,0.011870857142857143,6,0,0,0,0.0504975990173904,1136.5564951495667
6410,0.7022,-0.07791928571428573,6,0,0,0,0.03830375740226488,13657.312546764097
6411,0.0024833333333333335,-0.0006926530612244893,6,-1,1,0,0.36493374108053006,888.1994708397433
6412,0.8061714285714285,-0.07626677551020408,6,0,0,0,0.03161972225116341,53481.169403819134
6413,0.6812822916666668,-0.07688089285714284,6,0,0,0,0.032964927872765386,24804.77118150189
6414,0.7537238095238097,-0.2533502040816326,6,0,0,0,0.027478039679480468,43742.37294279617
6415,0.001,-0.000514285714285714,5,1,3,1,0.0,342.92856398964494
6416,0.6104333333333334,-0.02359214285714282,6,0,0,0,0.0335895509983593,3622.7810127948205
6417,0.9814818181818182,0.002771428571428599,2,2,2,2,0.032642162265664486,2651.7904140410496
6418,0.14642,-0.06697942857142859,6,0,2,0,0.7026996617066033,7843.671385263408
6419,0.9599777777777777,0.0057923809523809655,5,2,2,1,0.03146263668369377,708.981711094628
6420,0.9222944444444446,-0.0641666666666667,5,2,2,1,0.0205456936226167,5819.876026743755
6421,0.40298666666666666,-0.007902571428571432,5,2,2,1,0.038131016678510106,8882.883015477952
6422,0.43685057471264366,-0.010330443349753712,6,0,0,0,0.04241080410123884,7575.023951557293
6423,0.12224242424242425,-0.005833766233766238,6,0,0,0,0.11373917002973473,2646.6438118240744
6424,0.10293703703703704,-0.00618761904761904,6,0,1,0,0.6276111242989133,15367.98122938295
6425,0.12972766666666666,-0.006964400000000001,6,0,0,0,0.04001463185157605,6895.483780465781
6426,0.023520634920634925,-0.00039537414965986516,6,-1,1,0,1.040960531633622,1353.9755783124992
6427,1.0146433333333331,0.007641714285714276,2,3,3,4,0.03344509834353931,2442.5904009200285
6428,0.09115833333333333,0.0033551428571428547,6,0,0,0,0.16217096458863792,913.8392455277168
6429,0.8718576923076923,-0.07458395604395603,4,2,2,2,0.049197284760562086,20828.861819600224
6430,0.8104666666666667,-0.13081142857142847,6,0,0,0,0.04733681040614086,3986.496941760606
6431,0.19305666666666665,0.126684,6,0,1,0,12.184337891240666,14352.138912603466
6432,0.6297791666666667,-0.0439564285714286,6,0,0,0,0.03746185326609871,24112.730878106693
6433,0.209225,-0.14256428571428567,6,0,2,0,0.013619895943994988,6485.689284879441
6434,0.16670833333333335,0.09150714285714283,6,-1,1,0,0.3373152005227477,4551.782526293042
6435,0.00242,0.00022628571428571478,3,3,5,3,0.0,793.6482848214315
6436,0.016084057971014493,-0.002329440993788819,3,2,3,3,0.3240790264498179,1401.4487741857233
6437,0.77117,-0.10846685714285716,6,0,1,0,0.04639609461901703,11479.595005922465
6438,0.03397666666666666,-0.009123047619047614,6,0,1,0,0.8382201308219351,6686.882980881302
6439,0.0033515151515151518,-7.376623376623384e-05,5,2,3,1,1.2417791842475385,215.9283831891182
6440,0.003771739130434783,-0.0028185093167701885,6,-2,0,0,0.0,1806.6043008915926
6441,0.49039999999999995,0.06547200000000006,5,1,2,1,0.8602856159188574,20662.711516158764
6442,0.9592904761904761,-0.004761632653061275,6,0,0,0,0.03896382372856211,1817.1520207915094
6443,0.003409722222222222,-0.0005845238095238092,6,-2,0,0,0.0,3006.7486592663513
6444,0.9831863636363636,0.0003155844155844065,6,0,0,0,0.04210565218080656,1576.085879639812
6445,0.6734361111111111,-0.14859904761904769,6,0,1,0,0.23668339336518548,37916.65594783732
6446,0.020304166666666665,-0.009309571428571433,6,-1,1,0,0.9185369002689758,5878.257545112043
6447,0.0106974358974359,-0.006370769230769231,6,-1,1,0,0.07722380000701239,3770.367603651754
6448,0.026930459770114944,-0.008328768472906405,6,-1,0,0,1.3719592212954026,5224.08864460268
6449,0.6504583333333334,-0.06502714285714288,6,0,0,0,0.07646467898749078,3433.112606173393
6450,0.8990866666666667,-0.034707428571428535,6,0,0,0,0.0354922050987979,4158.418433330954
6451,0.60685,-0.025640571428571426,6,0,0,0,0.09804323799433834,2902.8640856919224
6452,0.10420277777777777,0.0037633333333333394,6,0,1,0,0.8475974580932499,3430.010519906122
6453,0.043406565656565664,0.012456883116883116,6,0,1,0,1.2091786327506109,9185.91844981582
6454,0.6216027777777778,-0.08666142857142863,4,2,2,2,0.0469633670045454,11778.121504156199
6455,0.6439481481481482,-0.02898190476190482,6,0,0,0,0.041680490584506354,10768.078076735266
6456,0.6975354166666667,0.011391785714285762,0,2,1,6,0.04101102820896715,1726.1945911937817
6457,0.002034074074074074,-0.00033092063492063485,5,1,3,1,0.48896353166986567,1596.0314115538788
6458,0.005836666666666667,-0.005002857142857145,6,-2,0,0,0.0,2144.5282698066726
6459,0.016276785714285712,0.002759081632653062,5,1,3,1,0.5482331868166,4784.477306874806
6460,0.3934842592592592,0.0013480952380952682,5,2,2,1,0.06891084479199995,4113.656009763902
6461,0.11918070175438596,0.008033984962406033,6,0,1,0,7.228041964370363,30584.53617543785
6462,0.0019333333333333336,-0.0005314285714285713,6,-2,0,0,0.6217948717948718,198.01515093547766
6463,0.001080952380952381,-0.0005469387755102042,6,-1,1,0,0.0,469.09558372112883
6464,0.08077812499999999,-0.0042505357142857145,6,-1,0,0,1.013661607678398,3571.9844204587453
6465,0.8687861111111111,-0.06602904761904765,6,0,0,0,0.03755713731346431,16608.056257932974
6466,0.6348631313131313,-0.08260251082251083,6,0,0,0,0.06614624232196975,56135.0239526685
6467,0.0,0.0,5,1,3,1,0.0,0.0
6468,0.0274475,0.005239571428571432,5,1,2,1,0.8886512166735713,3404.2181334338725
6469,0.7345617647058824,-0.048930252100840316,6,0,0,0,0.03599524171668735,35681.73265411869
6470,0.0016699999999999996,-0.0007974285714285715,6,-1,1,0,0.07855404935696907,404.9251782737152
6471,0.005666666666666667,-0.009779642857142858,4,2,4,2,0.43360259564977244,3175.2826435872867
6472,0.09565866666666666,-0.01687668571428572,6,-1,0,0,2.666032180489499,30772.96838244024
6473,0.5414,-0.033825142857142845,6,0,0,0,0.04056810518880602,5655.285739907401
6474,0.18853039215686274,-0.0010922689075630173,6,0,1,0,0.06917649572867375,507.46129573265654
6475,0.7641307692307692,-0.06127450549450552,4,2,2,2,0.02157209940255415,30881.130853645886
6476,0.0,0.0,5,1,3,1,0.0,0.0
